content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent
Kd esse bendito código em??????😤,1,0,3.3.2,2015-12-17 07:19:43,
Esse aplicativo e sensacional,1,0,,2015-12-17 07:18:54,
"Não estou conseguindo baixar ... Fica só instalando... Se eu conseguir instalar e usar , se for bom dou mais estrelas",1,0,,2015-12-17 07:17:45,
Fecha sozinho,1,0,,2015-12-17 07:10:35,
"O código nunca chega e agora não consigo mexer mais pois apareçe muitas tentativas , tente mais tarde....",1,0,3.3.2,2015-12-17 07:06:40,
Não quer instalar!,1,0,,2015-12-17 07:06:36,
"de baixar o app, chega até 84% e trava, é tanta gente baixando assim depois q whats parou q sobrecarregou tudo rs",2,0,,2015-12-17 06:57:10,
"Não baixa, só da erro",1,0,3.3.2,2015-12-17 06:57:06,
Muito lento pra mandar mensagem,2,0,3.3.2,2015-12-17 06:47:09,
não chega bosta nenhuma de código e quando chega fala q ja expirou o tempo,1,0,,2015-12-17 06:44:01,
To baixando!,1,0,,2015-12-17 06:32:38,
"Não, vem nunca o número de ativação.",1,0,3.3.2,2015-12-17 06:28:05,
Eu queria o whats pena q bloqueRam,2,0,,2015-12-17 06:27:13,
Nao consigo por o codigo porque nem me mandaram,1,0,,2015-12-17 06:14:08,
Nao sei...,2,0,,2015-12-17 05:57:23,
N estou conseguindo baixar,1,0,,2015-12-17 05:46:15,
5h depois da instalação e ainda não chegou o código,1,0,3.3.2,2015-12-17 05:22:22,
Há mais d uma hr esperando e nada.espero quê amanhã melhore,1,0,3.3.2,2015-12-17 04:48:23,
Onde está o código de ativação?? Fraco,1,0,3.3.2,2015-12-17 04:47:18,
Kddd o Whatsapp..?? O jeito er o telegram... 2 dias semm,2,0,,2015-12-17 04:38:36,
Ótimo,1,0,,2015-12-17 04:37:07,
Não manda o código,2,0,3.3.2,2015-12-17 04:25:29,
Chega no 84% E para de baixar do nada,1,1,,2015-12-17 04:16:46,
Não carrega só fala q ta ligando 🔫🔫,1,1,,2015-12-17 04:15:51,
"Instalei. E cadê o tal código de confirmação? Passou os 5 minutos e ficaram de me ligar. Já fazem 20 min e nada! Desinstalei. Depois reinstalei e mais de 3h depois enviaram o tal código de aprovação, isso depois que mandei um email reclamando. Ainda vou ver se presta mesmo. Depois volto e avalio.",2,1,3.3.2,2015-12-17 04:11:53,
Não consigo baixar.  Só chega em 84% e não baixa mais,1,0,,2015-12-17 04:01:49,
"Palhaçada, não quer chegar meu código 😬",1,0,3.3.2,2015-12-17 03:59:43,
"Ficaram me enviando vários códigos aleatórios e nenhum deu valido, puta sacagem com a pessoa que humildemente tentou conversa com um amigo e não conseguiu seus merda telegram da porra vão se FuDE abraço ...pega os código e enfia no cu",1,0,3.3.2,2015-12-17 03:50:31,
"Nunca chega ,arrumem isso",1,0,3.3.2,2015-12-17 03:49:12,
Não aparece o código ... Que raiva,1,0,,2015-12-17 03:46:14,
Ta demorando demais para enviar uma mensagem,2,0,,2015-12-17 03:39:43,
!,1,0,,2015-12-17 03:36:54,
Só mil vezes u whats muito mais top e melhor!! Reclama tanto du whats mais não vive sem ele neh cuzao,1,0,3.3.2,2015-12-17 03:23:30,
Código de confirmação não chega!,1,0,3.3.2,2015-12-17 03:22:49,
"Poxa , não recebo esse código nunca ai recebo e não entra ... 😠",1,0,3.3.2,2015-12-17 03:13:57,
Tá com 4 horas que instalei e o código não chega! Um lixo!,1,0,3.3.2,2015-12-17 03:13:40,
"Nunca chega o código, ai fica difícil de usar....",2,0,,2015-12-17 03:08:12,
Faz 2 horas que baixei e nada do código !,1,0,3.3.2,2015-12-17 03:04:49,
É a mesma coisa do zap zap😛,2,0,3.3.2,2015-12-17 03:04:34,
"Não recebi nem o código nem a ligação, deveria existir outro meio mais pratico pra ativar o app",1,0,,2015-12-17 03:02:21,
O código não chega! 😳😒,1,0,3.3.2,2015-12-17 03:01:22,
não recebo código de confirmação. jã tentei várias vezes.,1,0,3.3.2,2015-12-17 03:01:13,
Uma demora do caralho p chegar a mensagem do código e a ligação não funciona 👎,1,0,,2015-12-17 02:56:00,
"Demorou 3 horas pra enviar o código e quando chegou, apareceu que não dava pra colocar ele porque tinha excedido o limite de tentativas !",1,0,3.3.2,2015-12-17 02:54:10,
"Baixem o betternet,  meu watts voltou a funcionar com esse aplicativo.",1,0,,2015-12-17 02:53:04,
"Primeiro que ele é uma rede social, pq dá de vc encontrar pessoas apenas pelo nome de usuário, segundo que não dá de ver se a msg chegou pra pessoa. Eu sinceramente odiei isso. Já bloq meu Facebook e todas as redes sociais e agora ainda vem isso",1,0,3.3.2,2015-12-17 02:49:31,
Não estão dando conta do recado... já tentei milhões de vezes e não consigo... desistindo!!.. :(,1,0,3.3.2,2015-12-17 02:49:08,
Tambem nao chega o codigo e desinstalei e fui baixar pra tenta de novo parece q esse app ja eras baixem o betternet,1,0,,2015-12-17 02:47:57,
Parece que nao sou o unico a nao receber o código tenho várias conta no telegram..... gente baixem o betternet ele vai fazer seu whats voltar ao normal,1,0,,2015-12-17 02:46:47,
Só pq saiu o whats do ar !,1,0,,2015-12-17 02:46:37,
Só to  baixando por que a Dilma cortou o whatsapp,1,0,,2015-12-17 02:35:39,
So mais o whatsapp,1,0,,2015-12-17 02:34:55,
"Não te mandam o código por SMS, você tem que ficar cinco minutos esperando a ligação,  e no fim não te ligam.  A última opção é  enviar um email que também não funciona.",1,0,3.3.2,2015-12-17 02:34:48,
Duas horas pra enviarem um código e quando enviaram deu inválido e expirou.,2,0,3.3.2,2015-12-17 02:34:03,
Demora pra vir o código,1,0,3.3.2,2015-12-17 02:32:49,
Vamos querer ser mais eficiente. Cadê o código der confirmação?,1,0,,2015-12-17 02:30:18,
"O código não chega nunca, e quando chega diz que inspirou! Ridículo!",1,0,,2015-12-17 02:29:56,
O código nunca chega não entendi essa!,2,0,3.3.2,2015-12-17 02:29:51,
"Ah nao chega o codigo de verificacao, tentei um monte de vezes",1,0,,2015-12-17 02:29:33,
Não chegou o código,1,0,3.3.2,2015-12-17 02:29:04,
Não ativa.,1,0,,2015-12-17 02:27:50,
@deus manda o código logo,1,0,,2015-12-17 02:27:14,
"Se for bom, eu dou mais estrela.",2,0,,2015-12-17 02:27:13,
Maravilhoso de mais se vcs abaixo vocês vai ama,1,0,,2015-12-17 02:24:28,
Ruim,1,0,,2015-12-17 02:24:09,
Nao quer entrar o meu numero,1,0,,2015-12-17 02:23:29,
"Não to conseguindo cadastra, coloco meu numero e não aparece nenhum código nem nada 😕",1,0,3.3.2,2015-12-17 02:22:38,
"O código de ativação não chega, já tentei várias vezes!",1,0,,2015-12-17 02:20:49,
Uma bosta não chega a mensagem nem que de a poha,1,0,,2015-12-17 02:20:32,
So acho que o código não chega pq tem muita gente baixando e ta sobrecargado o sistema. XD,2,0,3.3.2,2015-12-17 02:20:05,
O código nunca chega.,1,0,,2015-12-17 02:19:53,
Só to instalando pq o whats parou,1,0,,2015-12-17 02:18:29,
Não consigo entrar,1,0,3.3.2,2015-12-17 02:17:48,
O código não chega bosta.,2,0,3.3.2,2015-12-17 02:17:30,
vai fica melhor,1,5,3.3.2,2015-12-17 02:17:27,
NUNCAAA CHEGAAAAAA,1,0,,2015-12-17 02:16:30,
me ligarão e falarão nada  os cara ganhando dinheiro e cod que e bom nada,2,0,3.3.2,2015-12-17 02:15:45,
"Tudo mundo tentando instalar ele ao mesmo tempo. Após 0:00 de hoje. Vão perder grande oportunidade de substituir ou dividir com o whats. Mas não se preocupem, porque da qui à 48 horas vai funcionar. Kkkkk",1,0,3.3.2,2015-12-17 02:14:51,
Código de confirmação não chega nunca.,1,0,3.3.2,2015-12-17 02:14:38,
"WhatsApp é perfeito,esse telegram é um lixo !!",1,0,3.3.2,2015-12-17 02:12:32,
"Na moral , ja basta fica sem wats , agora não posso conversa maia com niguem nessa merda , cade os cara que faz manutenção disso em , não ta vendo as reclamações não é cara pqp vamo acorda ai que tem gente que necessita de ficarem contato com outras porra !!",1,0,3.3.2,2015-12-17 02:12:15,
-orriveel muito ruim,1,0,,2015-12-17 02:11:54,
Se chegasse o código mais rápido,1,0,3.3.2,2015-12-17 02:11:26,
Não chega o tal código uma merda,1,0,,2015-12-17 02:10:29,
Eles fala que fica ligando mas nunca liga me mandaram o código e o código é inválido desculpa mas esse APP precisa de melhorias .,1,1,3.3.2,2015-12-17 02:10:08,
Pra mim ativa o telegram ainda esperando kd o caralho Desse código ficando muito puto da vida aqui nesse caralho&gt;:),1,0,3.3.2,2015-12-17 02:09:53,
O código não chega,2,0,,2015-12-17 02:09:48,
"Quando chega o código de ativação, já expirou o tempo!",1,13,3.3.2,2015-12-17 02:09:24,
Tô esperando há exatamente 01:00 hora e até agora o código não chegou...,2,0,,2015-12-17 02:08:11,
Instalei o aplicativo e não consigo ativar. Não errei o número do meu celular.,1,0,3.3.2,2015-12-17 02:07:50,
e o código de confirmação ? nao chega no meu numerooooo pooooor que ? 😵😵,2,0,,2015-12-17 02:07:39,
O código  Não chega nem que o diabo mande kkkkkk,1,0,3.3.2,2015-12-17 02:07:08,
Uma merda!!!! Estou quase duas horas esperando pra receber o código e até agr nada!!,1,0,3.3.2,2015-12-17 02:06:18,
"Não gostei muito, eu preferia o whatsapp mais fazer oq né.",2,0,3.3.2,2015-12-17 02:06:05,
"Não to conseguindo instalar,n vem cod de verificação",1,0,3.3.2,2015-12-17 02:05:54,
Horrível 😾,1,0,,2015-12-17 02:04:37,
"Não to conseguindo acessar essa porra , eles não mandaram condigo nenhum pra mim",1,0,3.3.2,2015-12-17 02:04:36,
"Porque a mensagem de confirmação nunca chega? O que fazer, me ajudem!",1,0,3.3.2,2015-12-17 02:04:35,
"Fiquei super animada pra baixar quando meu namorado falou, mas ai quando tentei entrar no aplicativo não recebi nenhum código, e de tanto tentar entrar eles disseram que só posso entrar mais tarde",2,0,3.3.2,2015-12-17 02:04:33,
Um horror to sem whats,1,0,3.3.2,2015-12-17 02:04:26,
Não mandaram o código para o meu celular para  que eu possa usar meu numero nesse app  e nem se quer ligaram pra mim. Isso não é bom msm!,1,0,3.3.2,2015-12-17 02:04:13,
Vou usar por enquanto,2,0,3.3.2,2015-12-17 02:04:09,
Naao envia a merda do codigooo -_-,1,0,,2015-12-17 02:03:27,
Como eu  faço pra chega o código,1,0,3.3.2,2015-12-17 02:03:21,
"Caros desenvolvedores, recomendo que vejam imediatamente o problema sobre a falta dos códigos para os novos usuários. Infelizmente estou chateado",1,3,,2015-12-17 02:03:16,
Cade o código de ativação ?? 😒,1,0,3.3.2,2015-12-17 02:02:45,
"O codigo nao quer chegar ne, fudendo pow agr q muita gente tah baixando o telegran vcs n mandan o codigo vamo melhor isso ner",1,1,,2015-12-17 02:02:42,
Bom,2,0,3.3.2,2015-12-17 02:02:22,
"Nossa não presta. Nao chega código nenhum aff , tentei 3 vezes um absurdo.  Odiei , lixo.",1,0,,2015-12-17 02:02:04,
Cade o codigo ????????,1,0,3.3.2,2015-12-17 02:01:56,
"Coloco meu numero, mas não chega o codigo nem a pau!!!",2,1,3.3.2,2015-12-17 02:01:51,
Não chega nenhum código para começar a utilizar o app.,1,0,,2015-12-17 02:00:41,
Horrivel código não chega aff,2,0,3.3.2,2015-12-17 02:00:23,
To horas tentando q raiva,1,0,3.3.2,2015-12-17 02:00:22,
Não estou conseguindo entrar. Esta pedindo um código mas ele não chega!,1,0,3.3.2,2015-12-17 01:59:56,
Não envia código de ativação,1,0,3.3.2,2015-12-17 01:59:52,
Qnd o whats funcionava ninguém reclamava né seu idiotas,1,0,3.3.2,2015-12-17 01:59:23,
Bem que o código poderia chegar logo👎,2,0,,2015-12-17 01:59:20,
"Bem, dessa vez não está chegando o código de confirmação pra mim de jeito nenhum. Estou desde 00:35 tentando, já são 01:58 e até agora não chega o código e essa ligação tbm não. ""(",2,0,3.3.2,2015-12-17 01:59:06,
Tá fod.... Não vem cód e nem ligação.,1,0,3.3.2,2015-12-17 01:58:49,
Se o código de confirmação chegasse seria ótimo 😡😠,1,0,3.3.2,2015-12-17 01:58:30,
"E quando receber fica inválido por causa da demora, aff que lixo.",1,0,,2015-12-17 01:58:10,
O codigo nao chegar..,1,0,3.3.2,2015-12-17 01:57:52,
O código nunca chegou -.-,1,0,3.3.2,2015-12-17 01:57:48,
Fala que ta ligando e não chega o sms,1,0,,2015-12-17 01:57:42,
.,1,0,,2015-12-17 01:57:32,
Não recebi a confirmação.,1,0,3.3.2,2015-12-17 01:56:50,
Nao consegui receber o codigo. O app diz q esta ligando mas nao vem codigo nem liga. Motorola Defy mini XT-321. Android 2.3,1,0,,2015-12-17 01:56:33,
Uma bosta,2,0,3.3.2,2015-12-17 01:56:01,
Não chega o código nunca aqui,1,0,,2015-12-17 01:55:56,
Tá demorando para vim o código,2,0,,2015-12-17 01:55:53,
"Simplesmente uma bosta, baixei e na hora que passa os 4:59 não enviam código nenhum e só fica aparecendo ""estamos te ligando..."" e nada, odiei.",1,0,3.3.2,2015-12-17 01:55:38,
"Galera baixem o app ""SuperVPN"" limpem os dados em cache, e dps cliquem em ""conectt"" e esperem 30 segundos! Pronto wpp de volta! Bjos n precisa agradecer.",1,0,,2015-12-17 01:55:19,
Não recebi o código de verificação,1,0,,2015-12-17 01:55:17,
O tal código não chega,1,0,,2015-12-17 01:55:08,
Estou esperando a mais de 1 hora e ainda não recebi o código .,1,0,3.3.2,2015-12-17 01:54:52,
Affs que merda queria usar urgente e esse codigo não chega👌👌,2,0,3.3.2,2015-12-17 01:54:48,
Nao manda o kray do código,1,0,,2015-12-17 01:54:34,
Não chega msg pra poder confirmar..,1,0,3.3.2,2015-12-17 01:54:15,
Era uma vez a história de um código ... que não chegou 😞,1,0,3.3.2,2015-12-17 01:54:05,
Não envia codigo!,2,0,3.3.2,2015-12-17 01:53:52,
"Por Favor , Nao Consigo Acessar Pois Nao Mim Mandaram O Código",1,0,3.3.2,2015-12-17 01:53:45,
Pq o código não está chegandoooo,1,0,3.3.2,2015-12-17 01:53:28,
O que eu faço,1,0,3.3.2,2015-12-17 01:53:20,
"Ficou de chegar um código aqui pra instalação,faz mais de uma hora tô esperando até agora..",2,0,3.3.2,2015-12-17 01:53:19,
Até agora nada de chegar o código de confirmação...,1,0,3.3.2,2015-12-17 01:52:49,
"Não recebe código nenhum, posso baixar quantas vezes for ou tentar reenviar quantas vezes quiser",1,0,3.3.2,2015-12-17 01:52:49,
Também nao recebo o codigo para concluir a instalação. Estranho o whats e o telegran derem pau no mesmo dia...,1,0,3.3.2,2015-12-17 01:52:40,
Código nunca chega 😤,1,0,,2015-12-17 01:52:18,
Não manda o código!!!!!!!,1,0,3.3.2,2015-12-17 01:51:51,
Olha to sem watsapp mais não vou desinstalar só por isso gente wats e muito legal todo mundo usa não tire o watsapp do seu celular obrigada por lê 😁,2,0,,2015-12-17 01:51:39,
Na o que chega o código aki,1,0,3.3.2,2015-12-17 01:51:28,
Horas esperando o código e nada!,1,0,3.3.2,2015-12-17 01:51:24,
Ele faz o whatsapp funcionar normalmente!! Top!,1,0,,2015-12-17 01:51:20,
Não consegui utilizar,1,1,,2015-12-17 01:50:47,
O meu nao abre fica fechando a toda hora ja desistalei e instalei e nao sei oqi fazer,1,0,,2015-12-17 01:50:42,
Não estou conseguindo instalar não envia o código,2,0,3.3.2,2015-12-17 01:50:17,
Mds esse código não vai pqp,1,0,,2015-12-17 01:50:04,
"Vcs n tão recebendo o código pq o Brasil inteiro esta baixando o telegram, o jeito é esperar um pouco, o sistema ta bugando, tlgd ;v",1,0,,2015-12-17 01:49:53,
"N consegui nem acessar, pois o codigo nao chega... estou horas esperando",1,0,3.3.2,2015-12-17 01:49:51,
Igual o zap zap n chega a merda do código de verificacao de jeito nenhum,1,0,3.3.2,2015-12-17 01:48:59,
no meu também ta coisado. não recebi código de verificação ou sla o que.,2,0,,2015-12-17 01:48:50,
Vc instala e qnd pede um codigo eles nao mandam ai vc foca esperando 5min pra eles te ligar e nada  usem o imo,1,0,,2015-12-17 01:48:36,
Pow baixei esse crlh coloquei o número e a poha do código não chega,1,0,3.3.2,2015-12-17 01:48:16,
"Não envia o código de ativação, mesmo com tentativas repetidas.",1,0,3.3.2,2015-12-17 01:48:13,
"Baixei o app, mais o código de aplicação não chega",1,1,3.3.2,2015-12-17 01:48:09,
Não chega o código de confirmação de maneira alguma!,1,0,3.3.2,2015-12-17 01:48:07,
Não chga o codigo,2,0,1.3.30,2015-12-17 01:47:54,
Não me enviaram o código!,2,0,3.3.2,2015-12-17 01:47:50,
Poxxa fez bem dizer quase 3horas esperando essa droga desse código chega eh nda nem  liga elle liga Porfavor ajuda-nos queremos uma resposta tanta demora eh essa,1,0,3.3.2,2015-12-17 01:47:43,
Como vou saber se o app é bom?,1,0,,2015-12-17 01:47:39,
Nao to conseguindo ativar a minha conta... Resolvam isso o mais rápido possível,1,0,3.3.2,2015-12-17 01:46:52,
"Não envia sódio, então nem deu para testar :/",1,0,3.3.2,2015-12-17 01:46:42,
A merda Não envia O codigo baixei faz 2 horas E O negocio Não entra,1,0,3.3.2,2015-12-17 01:46:21,
Não quer enviar o código essa porcariiiia não 😠😠😠👌👌👌👌,1,0,,2015-12-17 01:46:11,
Código não chega.,2,0,3.3.2,2015-12-17 01:46:06,
Não chega o código de confirmação.,1,0,3.3.2,2015-12-17 01:45:59,
O código de confirmação chega !,1,0,3.3.2,2015-12-17 01:45:35,
O código não chega Nunca,1,0,3.3.2,2015-12-17 01:45:33,
Cadê o Código ? To esperando esse tal código e não recebo!,1,0,3.3.2,2015-12-17 01:45:32,
Não chega o código,1,0,3.3.2,2015-12-17 01:45:28,
Não esta chegando nenhum codigo de confirmaçao nem a ligaçao...espero q resolva isso obrigado(aumentarei as estrelas),2,0,3.3.2,2015-12-17 01:45:20,
Arrumem isso!!!,1,0,3.3.2,2015-12-17 01:45:17,
Já faz 3 horas que estou tentando abaixar e falam que van mandar código e não mandam nada aff que lixo rummmm,1,0,3.3.2,2015-12-17 01:45:05,
Galera baixem o app SuperVPN ou Betternet e cliquem em conectar espere 30 segundos e pronto ta d volta wpp,1,0,3.3.2,2015-12-17 01:44:55,
Eles não mandam o código de confirmação.,1,0,3.3.2,2015-12-17 01:44:48,
"Um lixo essa bosta não chega código, lixo de aplicativo não instala essa bosta o dono fica rico e esquece de arruma",1,0,3.3.2,2015-12-17 01:44:39,
Não Está chegando o código de confirmação para o meu celular,1,0,3.3.2,2015-12-17 01:44:37,
"Ligação, sms e email?? Nunca chega. Acho que com o bloqueio do wpp, nao se prepararam pra demanda.. Perdendo a oportunidade de superação... Irritante, estressante...",1,0,3.3.2,2015-12-17 01:44:33,
Eu ja tentei entrar umas 5 vezes e nunca chega o codigo!!,2,0,3.3.2,2015-12-17 01:44:30,
"O código não chega, não dá para mexer!",1,8,3.3.2,2015-12-17 01:44:27,
Num tem enviando o código de comfirmação melhorem essa merda,1,0,3.3.2,2015-12-17 01:43:59,
Maldita hora que eu deixei pra baixar essa merda só hoje! Agr nao chega o codigo de confirmaçao:/,1,0,3.3.2,2015-12-17 01:43:53,
O código não chega de jeito nenhum😒😒,1,0,,2015-12-17 01:43:53,
Ai fica difícil,1,0,3.3.2,2015-12-17 01:43:31,
Não  chega o código prometido. Com certeza congestionou!,1,0,3.3.2,2015-12-17 01:43:31,
E ruim ué.,1,0,3.3.2,2015-12-17 01:43:30,
Uma vida pra mandar o código e ainda manda errado ..Vale nada,1,0,,2015-12-17 01:43:29,
ESSE LIXOO NAO ENTREGA A PORRA DO CÓDIGO E O SUPORTE E EM INGLES,1,0,3.3.2,2015-12-17 01:43:28,
Não recebo o código e qdo chega já expirou. Tentei 4 x. Desisto!,1,0,3.3.2,2015-12-17 01:43:27,
Não consigo baixar,1,0,,2015-12-17 01:43:21,
"O app é bom, mais o código n vem nunca tiw 😒",1,0,,2015-12-17 01:43:09,
Não recebe sms e nem liga para configurar! Aff...,1,0,3.3.2,2015-12-17 01:43:09,
O Viber conseguiu me ligar.  Vcs não.  😢😢,2,0,1.4.12,2015-12-17 01:43:08,
Não enviam o código!!,1,0,3.3.2,2015-12-17 01:43:07,
"Aaaaa ... mil anos depois , e o código não chega  :(",1,0,3.3.2,2015-12-17 01:43:04,
No meu celu nn funciona 👌👌👌👌,1,0,,2015-12-17 01:42:55,
No meu não vem o código pra poder usar qua do vier eu coloco 5 estrela,1,0,,2015-12-17 01:42:43,
Não xega o código...arrumem isso,1,0,,2015-12-17 01:42:41,
Nao manda a porra so codigo...,1,0,3.3.2,2015-12-17 01:42:29,
Já faz duas horas que estou tentando abaixar e falam que van mandar código e ligar e nada até agora um lixo 2 horas pra abaixar e não abaixa afff que luxo,1,0,3.3.2,2015-12-17 01:42:25,
Que dificuldade para instalar um app desisto nota 000000,1,0,3.3.2,2015-12-17 01:42:21,
Não quer chegar o código,1,0,,2015-12-17 01:42:21,
Horrível está dando erro.,1,1,3.3.2,2015-12-17 01:42:14,
"Não vem o código de verificação nunca...e todo e-mail que mando reportando o erro, volta porque o e-mail do desenvolvedor está errado...estou aqui, esperando o tal SMS de ativação chegar...mas se nem isso acontece...imagina a utilização do aplicativo depois.",1,1,3.3.2,2015-12-17 01:42:06,
Eu não estou conseguindo se cadastra no telegrama,1,0,3.3.2,2015-12-17 01:41:59,
Uma bosta,1,0,,2015-12-17 01:41:56,
ai mds do ceu eu acho q vou morrer!! da ate um aperto no coraçao so de lembrar q serao 2 dias sem whatsapp! e agr como fica os boys...,2,0,3.3.2,2015-12-17 01:41:35,
Nao chegou o código de jeito nenhum,1,0,,2015-12-17 01:41:30,
Não tem como usar,1,1,3.3.2,2015-12-17 01:41:27,
Nao chega o codigo,1,0,3.3.2,2015-12-17 01:41:25,
Quem aprovou e já está usando da aí uma dica de cm faz pra receber o código pfv,1,0,3.3.2,2015-12-17 01:41:02,
"Já faz muito tempo que baixei, desinstalei, baixei de novo e não recebo este código de confirmação",2,0,3.3.2,2015-12-17 01:40:59,
Baixei o APP cinco horas atrás e não me enviam o código... Desinstalando....,1,0,3.3.2,2015-12-17 01:40:55,
Lixo muito lixooo nem chega o sms,1,0,3.3.2,2015-12-17 01:40:44,
N recebo o código de confirmação,1,0,,2015-12-17 01:40:35,
O código de verificação nunca chega!,1,0,3.3.2,2015-12-17 01:40:20,
Estou até agora esperando o cod de ativação q não chegou.... Não recomendo o app,1,0,3.3.2,2015-12-17 01:40:14,
Nem recebi a mensagem com o codigo,1,0,,2015-12-17 01:39:43,
Não chega o código pra ativação !,1,0,3.3.2,2015-12-17 01:39:28,
Merda,1,0,3.3.2,2015-12-17 01:39:12,
Kd o código?,2,0,3.3.2,2015-12-17 01:39:10,
Não chega o cod. O que fazer??????? Alguem ai sabe???????,2,0,3.3.2,2015-12-17 01:39:08,
Uma merda de app q sequer consegue enviar um codigo de ativação q preste!!!,1,0,3.3.2,2015-12-17 01:39:02,
Não recebo o código de ativação,2,0,3.3.2,2015-12-17 01:38:53,
;@,1,0,3.3.2,2015-12-17 01:38:40,
Não chegar codico nenhum pra mim,1,0,,2015-12-17 01:38:29,
Nunca recebi a porra do código -_-,1,0,,2015-12-17 01:38:27,
Nao funciona sabosta,1,0,3.3.2,2015-12-17 01:38:23,
"Vai toma no cu , essa merda num manda a porra do código , enfia esse APP do criador dele no cu",1,0,3.3.2,2015-12-17 01:38:02,
Código de ativação não chega,1,0,3.3.2,2015-12-17 01:38:00,
Fico esperando e nada! #chateada,1,0,3.3.2,2015-12-17 01:37:56,
Agora que era pra provarem que podem substituir o Whatsapp eles negam fogo e não mandam o código de ativação. Péssimo.,1,0,3.3.2,2015-12-17 01:37:53,
Já tentei várias vezes mais nn mi ligam e nn chega a droga desse código😬😠😤,1,0,3.3.2,2015-12-17 01:37:38,
Pqp aplicativo de quinta em,1,0,,2015-12-17 01:37:32,
Cadê merda do código,1,0,,2015-12-17 01:37:22,
"Cade os administradores em?? Será que não estão vendo oq que está acontecendo não é, como é que vcs tem a chance de ganhar clientes e não sabem satisfaze-los.. Convertem isso o mais rápido possível.. Todo mundo baixando o programa que pelo menos usar!",1,0,3.3.2,2015-12-17 01:37:16,
Cadê o código?!,2,0,3.3.2,2015-12-17 01:37:11,
Sdds código,1,0,3.3.2,2015-12-17 01:37:07,
"Não serve pra nada, um côco",1,0,3.3.2,2015-12-17 01:37:02,
O meu código  n está chegando  de jeito nenhum,1,0,,2015-12-17 01:37:01,
Uma bosta,1,0,3.3.2,2015-12-17 01:36:59,
O lixinho do código não chega -_-,1,0,3.3.2,2015-12-17 01:36:57,
Baixei mas nao recebo codigo afff,1,0,3.3.2,2015-12-17 01:36:53,
Não me enviam o código de confirmação,1,0,3.3.2,2015-12-17 01:36:23,
So ficam ligando e nao aparece nada,2,0,3.3.2,2015-12-17 01:36:20,
Nem tá enviando o código,1,0,,2015-12-17 01:36:19,
Fica dizendo estamos te ligando 1hora,1,0,3.3.2,2015-12-17 01:36:18,
O código nunca chega pq???,1,0,,2015-12-17 01:36:15,
Nao está chegando o código o que fazer,1,0,3.3.2,2015-12-17 01:36:01,
So queria receber o codigo mas ate o momento nada dele... Aff.,2,0,,2015-12-17 01:35:57,
Nao chega o codigo,1,0,3.3.2,2015-12-17 01:35:45,
N me enviou a MSG de confirmação,1,0,3.3.2,2015-12-17 01:35:29,
Estou tentando faz tempo e não chega,1,0,,2015-12-17 01:35:25,
Essa merda desse código Não chega nunca.,1,0,3.3.2,2015-12-17 01:35:17,
Tô pensando que vai ajudar e só fez me estressar mais..,1,0,3.3.2,2015-12-17 01:35:14,
Sem,2,0,3.3.2,2015-12-17 01:35:10,
.,1,1,3.3.2,2015-12-17 01:34:58,
"PPORCARIA, O CODIGO NAO CHEGA aff  Q RAIVAA",1,0,3.3.2,2015-12-17 01:34:52,
Não chega o código de jeito nenhum,2,0,,2015-12-17 01:34:51,
"Fala que é rápido? Não sei aonde, fiquei 10 min pra eles enviarem um código. Até agora. Affs",1,0,3.3.2,2015-12-17 01:34:48,
Naoooo chega essa merda,2,0,3.3.2,2015-12-17 01:34:39,
Não está enviando cod de acesso!,1,0,,2015-12-17 01:34:35,
O Código Não Chega,1,0,,2015-12-17 01:34:31,
Aff não manda o código 😤😬😡,1,0,3.3.2,2015-12-17 01:34:20,
Já instalei e desinstalei 3 vezes e sempre para na etapa do tal código de validação. To esperando até agora....,1,0,,2015-12-17 01:34:21,
"Não manda o código, fala que tá ligando e não liga",1,0,,2015-12-17 01:34:16,
"já fiz de tudo e não chegaaa, que inferno",1,0,,2015-12-17 01:34:13,
"Não recebo o código , 2hr tentando e nada !!!",1,0,3.3.2,2015-12-17 01:34:12,
Nunca chega o.código de verificação......um horror,1,0,3.3.2,2015-12-17 01:34:07,
Crl a mensagem nunca chega,1,0,,2015-12-17 01:33:45,
"Já desinstalei e instalei duas vezes e esse cocô não envia o código bxo, era a chance de ficarem famosinhos, está deixando a desejar",1,0,3.3.2,2015-12-17 01:33:09,
O código n chega,1,0,,2015-12-17 01:33:04,
"To baixando ainda se for bom, eu  dou mais estrelas",1,0,,2015-12-17 01:33:01,
"#partiutelegam, pena que não estou recebendo meu código de ativação 😑😑",1,0,3.3.2,2015-12-17 01:32:42,
Código nao chega !!!,1,0,3.3.2,2015-12-17 01:32:41,
"Já troquei o número, mas n chega o código! Mto chato isso!",1,0,3.3.2,2015-12-17 01:32:40,
Nao chega sa pohha,1,0,,2015-12-17 01:32:32,
"Uma merda, demora pra chegar código e quando chega da código inválido",1,0,3.3.2,2015-12-17 01:32:15,
"Não recebo tal código, esse foi o motivo da exclusão do app DP meu celular",1,0,3.3.2,2015-12-17 01:32:14,
O código não chega nunca ? Tnc,1,0,3.3.2,2015-12-17 01:31:50,
Enviar o código que é bom ...NADA,1,0,3.3.2,2015-12-17 01:31:39,
Assim que testar vejo se classifico com mais estrelas,1,0,3.3.2,2015-12-17 01:31:21,
