content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent
So intalei para substituir o whatsApp,3,0,,2015-02-27 22:44:42,
Vou testar se fou bom dou mais estranhas,3,0,2.5.2,2015-02-27 22:44:31,
legal gostei,3,0,,2015-02-27 22:38:43,
"Seria Melhor Se Nele Tivesse Status, Tipo o WhatsApp",3,0,,2015-02-27 22:38:20,
Lecalzim,3,0,,2015-02-27 22:37:24,
Adorei a ideia vou baixar,3,0,,2015-02-27 22:36:13,
Baixei pq eu cai na mídia do fim do whats 😁,3,14,2.5.2,2015-02-27 22:35:11,
To instalando parece ser boum,3,0,,2015-02-27 22:33:10,
E so baixei pq o what vai sair,3,0,,2015-02-27 22:28:34,
Baixando!,3,0,,2015-02-27 22:27:48,
"Tô baixando ainda...ñ sei pq vão tirar o what,se esse telegram é a mesma coisa...o q tem de errado no whatsapp?",3,0,,2015-02-27 22:26:36,
Ela não prestar para pockt ele   é horrível,3,0,,2015-02-27 22:26:03,
Mas para estalar,3,0,,2015-02-27 22:25:34,
Só estou baixando porque falaram que o whatsapo vai sair do Ar,3,0,,2015-02-27 22:23:19,
Porqe ele nao precisa de bota credito e ii er Rapido Velooz to sastifeita,3,0,,2015-02-27 22:23:17,
Legal,3,0,,2015-02-27 22:21:04,
Mais o whats e melhor,3,0,2.5.2,2015-02-27 22:19:05,
Se for melhor que o Whatsapp!,3,0,,2015-02-27 22:16:28,
Watts app n vai sair coisa nenhuma,3,0,,2015-02-27 22:09:27,
Dei valo,3,0,,2015-02-27 22:08:09,
Ainda Tou Abaixando. Se For Bom Eu Tou Mais Estrela,3,1,2.5.2,2015-02-27 22:00:32,
Mais presisas,3,0,,2015-02-27 21:58:05,
Legal espero que seja bom,3,0,,2015-02-27 21:56:24,
Previro o zap.,3,0,,2015-02-27 21:53:16,
Kkk,3,0,,2015-02-27 21:52:48,
"Nn e muito bom n...a MSM coisa ki o zap,mais da pra passa o tmp...😂😂",3,0,,2015-02-27 21:47:26,
Gostei muito,3,0,,2015-02-27 21:45:18,
"Eu vi que o app e foda, mais tem um problema que acho meio grave, os emojs em cell pequenos como o meu L20 tem um jeito estranho, nao fica igual a outros cell, poderiam melhorar isso nas proximas atualizacoes mais recomendo baixa ss",3,0,,2015-02-27 21:41:57,
Jose,3,0,,2015-02-27 21:39:10,
Disseram que trava o celular,3,0,,2015-02-27 21:37:18,
"Soh tou baixando pq tao dizendo Qe o Whtasapp vai sair d ar, entao tou baixando . Se for bom, dou mais 2 estrellinhas..",3,0,,2015-02-27 21:36:49,
E muito bom  quem não tem baixem,3,0,,2015-02-27 21:36:22,
Gostei muitoo...,3,0,2.5.2,2015-02-27 21:35:12,
;),3,0,,2015-02-27 21:34:20,
Eh legal mas nao eh tao bom igual o whatsapp poderia ter como colocar status tambem,3,0,,2015-02-27 21:33:52,
E mais o monos,3,0,,2015-02-27 21:31:26,
Achei bom,3,0,,2015-02-27 21:31:01,
Se Eu Gostar Dou Mais Estrelas .,3,0,,2015-02-27 21:23:42,
#so baixei pq tao falando q o whats app vai sair do ar,3,0,,2015-02-27 21:23:19,
Falta so status,3,0,,2015-02-27 21:22:46,
Vamos ver se é bom,3,0,,2015-02-27 21:20:49,
Talkg,3,0,,2015-02-27 21:20:05,
Mas não tem status 😢,3,0,,2015-02-27 21:15:38,
Achei bom mais ainda Acho que podia ser melhor 😊😘👌👊✌,3,0,2.5.2,2015-02-27 21:15:22,
To baixando agora se for bom dou mais dua estrelas,3,0,2.5.2,2015-02-27 21:12:08,
Preferia o whatsapp mil vezes... Mais ta bom...,3,0,,2015-02-27 21:12:00,
É bom sim,3,0,2.5.2,2015-02-27 21:11:44,
So vou baixa pq o zap vai sair do ar,3,0,,2015-02-27 21:11:01,
Vou ver se e bom se for dou mais estrelas,3,0,,2015-02-27 21:09:50,
Gostaria de saber o pq que tem de atualizar todos os dias,3,0,2.5.2,2015-02-27 21:05:01,
Ainda to baixando.,3,0,,2015-02-27 21:03:08,
Mais a maioria que tão baixando e so pq falaram que o wats iria para,3,0,,2015-02-27 21:01:56,
E mais ou menos pq demorou mt pra baixar,3,0,,2015-02-27 20:58:32,
E wha's zapp e melhor,3,1,2.5.2,2015-02-27 20:57:26,
"Parece legal, espero que seja msm",3,0,,2015-02-27 20:55:48,
"Ainda não posso flr muito,acabei de baixar.",3,0,2.5.2,2015-02-27 20:52:44,
E legal,3,0,,2015-02-27 20:52:16,
Os videos baixados ñ leiem favor corregi.fora isso ta legal.,3,0,2.5.2,2015-02-27 20:48:28,
Apolônio,3,0,,2015-02-27 20:40:49,
To baixando so pk falaram q o whatsapp ia sair do ar,3,0,,2015-02-27 20:40:14,
Kkkkk meei daora,3,0,,2015-02-27 20:38:13,
Só to baixando poq tao falando q o whast vai sair do Ar,3,0,,2015-02-27 20:38:11,
Se for bom eu dou mais 2,3,11,2.5.2,2015-02-27 20:36:00,
No meu o numero esta certo mais não manda o código 😔,3,3,2.5.2,2015-02-27 20:35:08,
Sera q é igual o whats? Nao baixa,3,0,,2015-02-27 20:34:32,
Só baixei pq falaram que o whats vai sair do ar,3,0,,2015-02-27 20:33:26,
Vou dar 3,3,0,2.5.2,2015-02-27 20:33:22,
Bom,3,0,,2015-02-27 20:28:27,
Só Baixei Q O Whats Ia Parar,3,0,,2015-02-27 20:23:17,
Poderia ter status.,3,1,2.5.2,2015-02-27 20:22:38,
To baixando vo ver como e,3,0,,2015-02-27 20:21:18,
"Por favor tmq ter o status o,resto e mto bom só o status q faltou pra ficar melhor",3,0,2.5.2,2015-02-27 20:19:10,
Se eu gostar eu dou mais estrelas,3,0,,2015-02-27 20:18:55,
Gostei,3,0,2.5.2,2015-02-27 20:17:12,
Próximo passo é liberar as ligações como foi prometido no whatsapp,3,2,2.5.2,2015-02-27 20:10:44,
Ameii,3,0,,2015-02-27 20:10:14,
Boom.,3,0,,2015-02-27 20:08:28,
Legal esse aplicativo,3,0,,2015-02-27 20:07:36,
Se entrar eu do mais estrelinha,3,0,,2015-02-27 20:06:35,
Mais não e melhor do que o Whatsapp,3,0,,2015-02-27 20:04:31,
Eu só baixei pq o whats vai sair do ar,3,0,,2015-02-27 19:59:11,
Da pra quebram um galho.,3,0,2.5.2,2015-02-27 19:58:43,
Que drogar,3,0,,2015-02-27 19:58:04,
Nao usei ainda,3,0,,2015-02-27 19:56:19,
Parece interessante,3,0,,2015-02-27 19:52:39,
Ainda vou testar,3,0,2.5.2,2015-02-27 19:52:25,
Mais falta o status e a confirmação da visualização,3,0,,2015-02-27 19:51:37,
Muito bomm,3,0,2.5.2,2015-02-27 19:48:11,
Penso? É  igual  copia do whatsaap!! Mais o whatssap  é  1.000 X melhor,3,0,2.5.2,2015-02-27 19:47:35,
mais queria q tivesse status igual whats,3,0,2.5.2,2015-02-27 19:47:24,
Pessoas o whats n vai sair do ar só falaram isso pra baixar esse app e eu baixei é igual o whats sq é deferente uma coisa q da pra arrumar o efeito da sua foto de perfil só isso,3,0,,2015-02-27 19:44:50,
Parece legal .depois eu vejo e dou mais estrelas,3,0,,2015-02-27 19:44:43,
Pq vai tirar o zap zap fo ar,3,0,,2015-02-27 19:44:37,
Merda de telegram ...  deixem o whats tava melhor.,3,0,2.5.2,2015-02-27 19:41:41,
Não to conseguindo colocar o numero não manda o código,3,0,,2015-02-27 19:39:22,
Se fo legal e do maix duas 3strela,3,0,,2015-02-27 19:39:05,
Também só por causa disso,3,0,,2015-02-27 19:38:02,
"Ainda vou testa,dou mas estrela depois",3,0,,2015-02-27 19:34:19,
e igual o zap .. mas e bom,3,0,2.5.2,2015-02-27 19:34:15,
mas e imitando o zap,3,0,,2015-02-27 19:31:15,
É bom. Agora só falta.   Poder coloca o status. (Y) ficará melhor,3,0,2.5.2,2015-02-27 19:31:14,
Só falta o status e a confirmação de visualização.,3,4,2.5.2,2015-02-27 19:30:27,
Depois dou mais estrelas se for boum,3,0,,2015-02-27 19:25:34,
Num é tudo oque esperava não mais ...!,3,0,,2015-02-27 19:24:36,
Demora muito pra manda foto e videos e não tem status fora isso seria legal quando melhora dou mais estrela,3,0,2.5.2,2015-02-27 19:21:36,
Vou da meio pq ainda está baixando,3,0,,2015-02-27 19:21:35,
Mas ja q o whatssap vai sai de circulacao e melho si previnir,3,0,,2015-02-27 19:20:42,
"MuiitoO Grande ,Largaa Oo Cel LentaoO!Eeh Demora MuitoO Para Baixar",3,0,,2015-02-27 19:17:16,
Gente espereii a noite todinha kadeh que ô whatssap saiiu do ar? (&gt;_&lt;),3,0,,2015-02-27 19:15:29,
"Vou abaixar,para ver...",3,0,,2015-02-27 19:15:24,
Gostei e bom legal amei,3,0,,2015-02-27 19:13:03,
Só baixei pq falaram q o whats ñ vai funcionar,3,0,,2015-02-27 19:12:32,
Eu ainda tou baixando,3,0,,2015-02-27 19:12:28,
to baixando sir for bom eu coloco mais estrela,3,0,,2015-02-27 19:11:23,
Mas não se compara ao WhatsApp,3,0,,2015-02-27 19:09:48,
Só falta ter as confirmações de visualização e status!,3,2,2.5.2,2015-02-27 19:07:11,
Demora muito :(,3,0,,2015-02-27 19:04:57,
Top pode baixar que é bomm,3,0,,2015-02-27 19:04:51,
Bozin ;),3,0,,2015-02-27 19:03:55,
Bom,3,0,,2015-02-27 19:03:53,
Vamos ver no que vai dar.,3,0,,2015-02-27 19:03:42,
B,3,0,,2015-02-27 18:59:31,
Só coloquei pq o whatsapp,3,0,,2015-02-27 18:58:03,
Nao seu ainda,3,0,,2015-02-27 18:56:31,
Tchau whatsapp que venha o telegram,3,0,,2015-02-27 18:55:53,
Se for bom dou mais,3,0,,2015-02-27 18:55:30,
mais estrelas,3,0,2.5.2,2015-02-27 18:55:08,
Dahora,3,0,,2015-02-27 18:48:31,
Mas prefiro o whats,3,0,,2015-02-27 18:45:54,
"Se tivesse como colocar status ficaria perfeito,mais é bom eu gostei !!!",3,0,2.5.2,2015-02-27 18:44:02,
E bonzinho,3,0,,2015-02-27 18:43:35,
to baichano,3,0,,2015-02-27 18:39:29,
Achei uma bosta,3,0,,2015-02-27 18:30:23,
e um otimo aps,3,0,,2015-02-27 18:29:35,
Se for bom Dou mas 2 ⭐,3,0,,2015-02-27 18:27:13,
Parece ser bom,3,0,,2015-02-27 18:26:44,
"Mesmo assim , prefiro o whatsapp 😒 👴",3,0,,2015-02-27 18:26:32,
Não faz dowlond,3,0,,2015-02-27 18:24:38,
"Amei,super bom mas podia ter status né?  😉",3,3,2.5.2,2015-02-27 18:20:07,
Bom,3,0,,2015-02-27 18:14:34,
vou avaliar depois eu aumento as estrelas,3,0,,2015-02-27 18:11:20,
So to baixando pq o whatsapp vai sair. Mas diseram que e rastreado.,3,0,,2015-02-27 18:10:34,
Vou baixar pq diseram q o wats ia ser suspenso,3,0,,2015-02-27 18:08:47,
Cade o status dessa porra ???,3,0,,2015-02-27 18:04:53,
Tem que baixar o whats vai ser suspenço,3,0,,2015-02-27 18:04:20,
Saber se e bom mesmo,3,0,,2015-02-27 18:03:58,
Espero que seja bom,3,0,,2015-02-27 18:03:28,
Olha o motivo da atualização para a versão 2.5.2 é tudo muito estranho aquela historia do whatsapp acabar,3,0,,2015-02-27 18:01:10,
Demora do caranlho nota baixa.,3,0,,2015-02-27 18:01:08,
Vamo ver se chega aos pés do WhatsApp,3,0,,2015-02-27 17:59:50,
Legal,3,0,1.3.25,2015-02-27 17:56:18,
Vou ver se presta,3,0,,2015-02-27 17:55:16,
Kkk,3,0,,2015-02-27 17:55:10,
Paty     não,3,0,,2015-02-27 17:53:37,
Aplicativo otimo,3,0,,2015-02-27 17:52:04,
Dizem que esse app rastreado,3,0,,2015-02-27 17:51:44,
Estou baixando ai ser for Bom Eu dor mais estrela,3,0,,2015-02-27 17:50:56,
Nao tem mesmas coisa no watssap,3,0,,2015-02-27 17:47:52,
O APP é bom mais eu prefiro o WhatsApp ... ✌😐,3,0,,2015-02-27 17:47:05,
Muito interessante',3,0,,2015-02-27 17:46:05,
"Ate q e rapido, mas nao compença",3,0,,2015-02-27 17:45:55,
Gente ñ posso dizer nada ainda... estou testando ok.,3,0,,2015-02-27 17:40:05,
Leds,3,0,,2015-02-27 17:38:29,
Já é a segunda atualização de hoje...,3,0,,2015-02-27 17:33:39,
Eh dificil de mexer..,3,0,,2015-02-27 17:32:32,
E bom,3,0,,2015-02-27 17:32:26,
Ainda prefiro o whatsapp,3,0,,2015-02-27 17:30:05,
Dou só três estrelas se quiser '-',3,0,,2015-02-27 17:22:09,
E igualzinho!!!,3,0,,2015-02-27 17:18:46,
Espero que seja bom essa porcaria,3,0,,2015-02-27 17:15:42,
Legal..👍👍,3,0,,2015-02-27 17:11:38,
Pelo visto e massa,3,0,,2015-02-27 17:10:33,
Nao sei pois nao baixa,3,0,,2015-02-27 17:10:15,
E legal sqn kkk,3,0,,2015-02-27 17:05:06,
"Só posso avaliar quando usar, dizem que é bom!!",3,0,,2015-02-27 17:02:43,
"Veiii , é bom , maiis meu codigo n chega😡",3,0,2.5.1,2015-02-27 17:00:50,
"Só vou abaixa por causa daquele juiz, mas eu sei que é mentira,  uma galera está falando que é legal, então vams ver, esta abaixando",3,0,,2015-02-27 16:56:06,
"é bom ,,o ruim é que não da pra colokar status",3,0,2.5.1,2015-02-27 16:55:32,
Bao tem em pt brasil mais e a mesma coisa do whatsapp,3,0,,2015-02-27 16:54:12,
Quero só ver se é bom mesmo,3,0,,2015-02-27 16:52:44,
muinto loko,3,0,,2015-02-27 16:50:14,
O meu trava muito,3,0,,2015-02-27 16:48:54,
Não consigo excluir as pessoas.!!!!:(,3,0,2.5.1,2015-02-27 16:46:39,
Se for bom dou 5 ⭐,3,0,2.5.1,2015-02-27 16:37:40,
ÉhH max o menos,3,0,,2015-02-27 16:37:37,
Mas tb  demora demais,3,0,,2015-02-27 16:32:20,
Bom,3,0,,2015-02-27 16:28:21,
Boonziinho,3,0,2.5.1,2015-02-27 16:26:16,
É igual whats mais whatsapp é um pouco melhor,3,0,,2015-02-27 16:23:52,
Aparece que o app nao pode ser instalado no local de instalaçao padrao,3,0,,2015-02-27 16:23:36,
É sério,3,0,,2015-02-27 16:22:23,
Mt bom,3,0,,2015-02-27 16:20:04,
,3,0,,2015-02-27 16:16:43,
Bem vocês poderiam por o status né?,3,0,2.5.1,2015-02-27 16:14:26,
Tá valendo...  Não é lá essas coisas tão assim.  Maravilhosa...  mas da pro gasto.,3,0,2.5.1,2015-02-27 16:13:57,
Toh abaixando se for bom  eu dou mas 2 estrelas .,3,0,2.5.1,2015-02-27 16:10:59,
É a mesma coisa que o whats😐👌,3,0,,2015-02-27 16:03:54,
Ainda nao experimentei,3,0,2.5.1,2015-02-27 16:03:23,
,3,0,,2015-02-27 16:02:28,
Muito bom eu gostei recomendo,3,0,,2015-02-27 15:59:51,
Bom,3,0,,2015-02-27 15:46:37,
Vooh baixa pra ver se eh bom Se foor bom eu volto ah comenta,3,0,,2015-02-27 15:44:37,
Esse e muito bom  mais vou continua usando o whats tbm !!!!,3,1,2.5.1,2015-02-27 15:38:49,
"Parecer ser bom pelos post,,, sera q e melhor q o whatss..",3,0,,2015-02-27 15:36:54,
Vamos ver,3,0,2.5.1,2015-02-27 15:34:58,
Mas demora,3,0,,2015-02-27 15:34:28,
Por favor na nova atualização coloquem o status,3,5,2.5.1,2015-02-27 15:24:51,
Parece legal,3,0,,2015-02-27 15:24:41,
Vou ver sir e ótimo,3,0,,2015-02-27 15:23:00,
To gostando do app,3,0,,2015-02-27 15:19:52,
Gostei mais so mais o whatiz,3,0,,2015-02-27 15:19:23,
É legal,3,0,,2015-02-27 15:15:04,
Melhor que whatsApp,3,0,,2015-02-27 15:15:03,
Bom rapido pratico!,3,0,2.5.1,2015-02-27 15:13:27,
Estou soh baixando pq tao dxizendo ki o whats vai ser dxezativadoh,3,0,,2015-02-27 15:07:14,
Gostei parece what,3,0,,2015-02-27 15:06:11,
Melhor q o zap,3,0,,2015-02-27 15:05:39,
Bobby Mendes,3,0,,2015-02-27 15:05:22,
Não Colloca Statuus 😌👉👈,3,0,,2015-02-27 15:01:10,
Muito bom,3,0,,2015-02-27 15:00:01,
Sou mais o whatsapp mil vezes,3,0,,2015-02-27 14:56:40,
Se for bom eu aumento,3,0,,2015-02-27 14:51:53,
Olha o whats tava pidindo  p abaxa,3,0,,2015-02-27 14:50:32,
Parece ser paia,3,0,,2015-02-27 14:38:45,
E legal,3,0,,2015-02-27 14:34:57,
Vamo vê se é bom msm,3,0,,2015-02-27 14:31:09,
Assim que eu baixar darei mais estrelinhas.,3,0,,2015-02-27 14:29:42,
"Bom mais ñ tem como ter grupo, como watssap",3,0,2.5.1,2015-02-27 14:29:21,
Se for como dizem dou mais estrelas.,3,0,,2015-02-27 14:28:07,
da hr igual whats,3,0,2.5.1,2015-02-27 14:25:25,
"Achei Legal, '",3,0,,2015-02-27 14:19:16,
Melhor do q whatts,3,0,,2015-02-27 14:15:55,
Tres estrelas moh difícil de mexer,3,0,,2015-02-27 14:14:07,
Tem ou nao,3,0,,2015-02-27 14:10:46,
:-),3,0,,2015-02-27 14:10:01,
To instalando,3,0,,2015-02-27 14:09:06,
"Tah demorando baixar, se for bom, do mais ★",3,0,,2015-02-27 14:03:20,
E legal zinho,3,0,,2015-02-27 13:58:51,
Odiei,3,0,,2015-02-27 13:57:11,
barbosa,3,0,,2015-02-27 13:56:25,
Dis que e bom,3,0,,2015-02-27 13:52:50,
Tem que ser  br o idioma,3,0,,2015-02-27 13:45:45,
Melhor q whats,3,0,,2015-02-27 13:40:40,
Dar pra quebrar galho,3,0,,2015-02-27 13:39:27,
Bom,3,0,,2015-02-27 13:39:12,
MUITO BOM BAIXEM  E MUITO BOM O ZAP ZAP  PERDE FEIO,3,0,,2015-02-27 13:38:08,
Se for bom do mas estrelas,3,0,,2015-02-27 13:33:13,
E bem legal estou gostando desse novo APP,3,0,2.5.1,2015-02-27 13:29:44,
Eu to baixando só porque vão tirar o watsapp por isso só.,3,0,,2015-02-27 13:29:16,
"To tentando baixar,mas como minha net e da claro e lenta vamos ver ne",3,0,2.5.1,2015-02-27 13:28:45,
Vamos se e bom!!!,3,0,,2015-02-27 13:28:09,
Ele e legal so q esta com problema  chega o codigo mas n vai pra pagina inicial . N redimenciona,3,0,2.5.1,2015-02-27 13:27:59,
Bom,3,0,1.3.25,2015-02-27 13:26:15,
Mais cade o idioma portugues,3,0,,2015-02-27 13:24:26,
Acho q e bom,3,0,,2015-02-27 13:24:23,
Nao vi. Ainda.,3,0,,2015-02-27 13:22:47,
Coisas boas,3,0,2.5.1,2015-02-27 13:22:28,
Muito bom #,3,0,,2015-02-27 13:20:14,
Vamos ver...,3,0,,2015-02-27 13:16:03,
Estou abaixando agora mais eu acho que e bom,3,0,,2015-02-27 13:13:57,
Ainda explorando p poder avaliar melhor.,3,0,2.5.1,2015-02-27 13:09:43,
Tô baixando ainda se gostar do mais estrelas,3,0,,2015-02-27 13:09:18,
Demoro pra mandar o número de aseso,3,0,,2015-02-27 13:09:11,
Não sei ainda fala si e bom mas tou baixando mas  prefiro o zzp. 10000 veze melhor o zzp,3,0,,2015-02-27 13:02:09,
Vamos ver como funciona,3,0,2.5.1,2015-02-27 13:00:09,
Bom zinho,3,0,,2015-02-27 12:58:53,
Meio xato mais funciona bem,3,2,2.5.1,2015-02-27 12:58:53,
Normal,3,0,,2015-02-27 12:57:30,
Mó frescura pra ADD+ OS OUTRo,3,0,,2015-02-27 12:57:06,
Vou vê ae bom,3,0,,2015-02-27 12:54:48,
Muito rapido,3,0,,2015-02-27 12:52:48,
Ja que esse App vai substituir o wpp vo baixar né..,3,0,,2015-02-27 12:51:47,
Po nao baixem e app da policia tao qerendo parar o whatsapp,3,0,,2015-02-27 12:51:45,
Ainda prefiro whatsapp,3,0,2.5.1,2015-02-27 12:49:03,
To baixando preciso ver pra q,3,0,,2015-02-27 12:47:31,
estou baixando se for bom dou mais estrelas,3,0,,2015-02-27 12:45:34,
Ainda estou me acustumando,3,0,,2015-02-27 12:42:18,
Magnifico,3,0,,2015-02-27 12:37:11,
Ainda não baixei si eu gostar dou mais estrelas :-),3,0,,2015-02-27 12:36:02,
Legal,3,0,,2015-02-27 12:35:21,
Poiser ne sem o whats a gora so no telegram e o  geito,3,0,2.5.0,2015-02-27 12:35:03,
Legal,3,0,,2015-02-27 12:25:00,
Acho que poderia ser melhor,3,0,,2015-02-27 12:24:59,
O zap zap nao ta qrendo concorencia mermu,3,0,2.5.1,2015-02-27 12:24:00,
So mais o Waths,3,0,,2015-02-27 12:21:15,
Bom,3,0,,2015-02-27 12:21:12,
Gostei bem legal,3,0,2.5.1,2015-02-27 12:20:48,
So aparece pra coloka o codigo e eu n sei qq codigo e,3,0,,2015-02-27 12:13:48,
Bom !!^^,3,0,,2015-02-27 12:10:17,
"Não baixei ainda, mas parece ser bom",3,0,,2015-02-27 12:09:38,
Aparentimente e bom,3,0,,2015-02-27 12:08:21,
Se for BM dou maos estrelas,3,0,,2015-02-27 12:05:52,
Só to aki pq o zap vai sair do ar,3,0,,2015-02-27 12:00:35,
nao aparece a mensagem que tem q mandar,3,0,2.5.1,2015-02-27 12:00:26,
Estou avaliando,3,0,,2015-02-27 11:59:21,
Não e rapido não tem comtrole se minha prima meche éla  nao pode mecher to chatiada,3,0,,2015-02-27 11:59:15,
Mas pelos comentários acho que sim,3,0,,2015-02-27 11:56:40,
"Eh bom, dar pra usar...",3,0,,2015-02-27 11:54:25,
Bom,3,0,2.5.1,2015-02-27 11:54:03,
"Não gostei muito , prefiro whats app !",3,0,,2015-02-27 11:44:39,
Se gosta dou mais estrelas,3,0,,2015-02-27 11:43:56,
Erro 505 na hora que vai instalar.,3,0,,2015-02-27 11:43:31,
Imitacao barata do whats,3,0,,2015-02-27 11:42:54,
Bem legal,3,0,,2015-02-27 11:36:50,
Nem baixei ta difícil kkkkk,3,0,,2015-02-27 11:35:20,
Só to.baixando porque o zap saiu,3,0,,2015-02-27 11:31:28,
Falta idioma,3,0,,2015-02-27 11:27:36,
Top,3,0,,2015-02-27 11:25:26,
Tooo baixando se gostar eu do mais estrelas,3,0,,2015-02-27 11:24:30,
Vou ver se for bom dou mais estrela,3,0,,2015-02-27 11:24:09,
e mais ou menos prefiro whats,3,0,,2015-02-27 11:23:55,
To tentando estalar se ser bom eu dou mais estrelas !,3,0,,2015-02-27 11:17:29,
Da pró gasto,3,0,,2015-02-27 11:17:12,
Gostei,3,0,2.5.1,2015-02-27 11:12:45,
Tou abaixano serra q e bom,3,0,,2015-02-27 11:09:43,
"Ao colocar o número do celular, ele fica carregando e não sai dessa tela :/ quando resolverem esse problema eu dou 5 estrelas",3,0,,2015-02-27 11:08:23,
Vai acabar o whats então vou Baixa,3,0,,2015-02-27 11:08:11,
E muito legal,3,0,2.5.1,2015-02-27 11:07:22,
Se for bom do mais estrelas,3,0,,2015-02-27 11:04:48,
"Ñ consigo visualizar meu propio vídeo ,apos a postagem.",3,0,,2015-02-27 11:04:43,
Vo da 3 estrelas se eu gosta eu do mais,3,0,,2015-02-27 10:56:27,
Satisfatório,3,0,,2015-02-27 10:51:00,
Nao ta chegando o codigo de comfirmação!  Quee porra crl 👌👌😿😿😭😭,3,0,,2015-02-27 10:50:41,
Gostei,3,0,,2015-02-27 10:46:48,
Este aplicativo,3,0,,2015-02-27 10:45:29,
Da hora,3,0,2.5.1,2015-02-27 10:43:19,
Afs esaa pora nau entra aparece muitas tentativa,3,1,2.5.1,2015-02-27 10:34:48,
To baixando p ver coomo é se for bom dou mais uma Estrelinha,3,0,,2015-02-27 10:33:25,
Legal,3,0,,2015-02-27 10:30:49,
Gostei,3,0,2.5.1,2015-02-27 10:19:54,
Amei,3,0,,2015-02-27 10:19:23,
Mas prefiro watts,3,0,,2015-02-27 10:18:31,
Se eu gostar dou mais,3,0,,2015-02-27 10:18:29,
Não consegui não,3,0,,2015-02-27 10:17:44,
O ta pedindo um código crc,3,0,,2015-02-27 10:16:04,
So nao gostei pq ele notifica as pessoas que estao começando a utilizaçao ! Isso enche o saco ! E tem que colocar status ai fica top,3,0,2.5.1,2015-02-27 10:14:48,
A meu ta com muita dificudade pra entra nao ta enviando o codico nao,3,0,,2015-02-27 10:14:19,
Gente o whatsapp nao ficara fora do ar nao. So as operadoras que estao querendo ganhar em cima do whatsapp pelo amor de Deus vê se entende isso. Aff !!! O criador do telegram se aproveitou em cima disso pq quase ninguem tinha esse aplicativo.,3,0,2.5.1,2015-02-27 10:11:20,
Só baixei Pq talvez vão tirar o whats,3,1,,2015-02-27 10:10:45,
Ameii rapidoo no moto g 2❤,3,0,,2015-02-27 09:56:33,
N e muito bom n,3,0,2.5.1,2015-02-27 09:54:09,
Bom,3,0,,2015-02-27 09:53:56,
to tentando baixa,3,0,,2015-02-27 09:49:56,
Esse app e muito melhor que whtzp e ficava melhor ainda se nos comsequise fazer ligação pela net,3,0,2.5.1,2015-02-27 09:49:42,
Tenho que vê sim e realmente bom,3,0,,2015-02-27 09:49:34,
Otimoo,3,0,,2015-02-27 09:45:30,
Demais de bom,3,0,2.5.1,2015-02-27 09:37:56,
Tinha que ter inovado os emoji .,3,0,2.5.1,2015-02-27 09:34:29,
legal,3,0,2.5.1,2015-02-27 09:33:56,
Vou dar três se for bom dou mas,3,0,,2015-02-27 09:32:37,
meno,3,0,,2015-02-27 09:29:00,
Bom,3,0,,2015-02-27 09:26:08,
Vou testa .,3,0,2.5.1,2015-02-27 09:20:16,
Mais Nunca Substituirar o WhatsApp,3,0,,2015-02-27 09:19:48,
Vamo ve se e bom ne,3,0,,2015-02-27 09:17:11,
Só faltou ter status ageita ai rápido por favor,3,0,,2015-02-27 09:12:27,
Bom,3,0,2.5.1,2015-02-27 09:10:31,
Dei 3 estrelas pq ta demorando a baixar.Mas veremos,3,0,,2015-02-27 09:03:10,
Poderiam acrecentar o status 😒,3,0,2.5.1,2015-02-27 08:58:08,
Deve ser bom,3,0,,2015-02-27 08:52:58,
N ta bachano no meu cellular Afs so vo bacha por qem vai te whats 👌,3,0,,2015-02-27 08:50:16,
Não estou conseguindo bx 😔,3,0,,2015-02-27 08:44:48,
É bom,3,0,,2015-02-27 08:38:54,
"Ainda não sei como ele funciona, ser for legal, vai mais estrelas.",3,0,,2015-02-27 08:35:41,
"baixando soh por causa dos boatos qi o wpp vai sai do ar -,-",3,0,2.5.1,2015-02-27 08:25:45,
"Eu achei tipo Whatsapp , poderia ter mais coisas e ser mais diferente do whats!",3,0,2.5.1,2015-02-27 08:15:29,
bom,3,0,,2015-02-27 08:14:11,
Bom mais da virus,3,0,,2015-02-27 08:11:57,
Eu só abaixei essa app por o watssap pediu,3,0,2.5.1,2015-02-27 08:09:49,
Como assim nao tem status?,3,0,2.5.1,2015-02-27 08:04:18,
Muito bom👏👏,3,0,,2015-02-27 08:03:38,
Ainda baixando,3,0,,2015-02-27 08:02:14,
Pq o whats app vai sair do ar hj a meia noite e como eu não quero perde meus contatos vo baixar esse aqui,3,0,,2015-02-27 08:01:58,
Muito bom,3,0,,2015-02-27 07:51:39,
Estou baixando vamos ver se for bom aí darei uma avaliação melhor,3,0,,2015-02-27 07:47:46,
E quase a mesma coisq que o whats,3,0,,2015-02-27 07:43:20,
Ser for bom msm dou mais estrelas,3,0,,2015-02-27 07:37:25,
Se for bom dou mais estrelas. Vou testar para mim ver se é bom mesmo.,3,0,,2015-02-27 07:33:10,
Da hr,3,0,,2015-02-27 07:27:27,
"Não to conseguindo baixar, desde ontem e não sai do 0%",3,0,,2015-02-27 07:26:28,
Vou experimenta,3,0,,2015-02-27 07:25:28,
Testando,3,0,,2015-02-27 07:23:34,
Baixando se for bom mais estrelas ✔,3,0,,2015-02-27 07:16:38,
Vou ver se for bom do mais estrelas,3,0,,2015-02-27 07:08:22,
